codice;pro_com;nome;nome_lower;PARTITO DEMOCRATICO;+EUROPA;ITALIA EUROPA INSIEME;CIVICA POPOLARE LORENZIN;LEGA;FORZA ITALIA;FRATELLI D'ITALIA CON GIORGIA MELONI;NOI CON L'ITALIA - UDC;MOVIMENTO 5 STELLE;LIBERI E UGUALI;POTERE AL POPOLO!;CASAPOUND ITALIA;IL POPOLO DELLA FAMIGLIA;PARTITO VALORE UMANO;ITALIA AGLI ITALIANI;10 VOLTE MEGLIO;PER UNA SINISTRA RIVOLUZIONARIA;PARTITO REPUBBLICANO ITALIANO - ALA;GRANDE NORD;BLOCCO NAZIONALE PER LE LIBERTA';ITALIA NEL CUORE;SIAMO;LISTA DEL POPOLO PER LA COSTITUZIONE;PATTO PER L'AUTONOMIA;RINASCIMENTO MIR;PARTITO COMUNISTA;AUTODETERMINATZIONE;POUR TOUS PER TUTTI PE TCHEUT;PD-UV-UVP-EPAV;RISPOSTA CIVICA;FI -FRAT. D'IT. -MOV.NUOVA VALLE D'AOSTA;SVP - PATT;Total;CSIN;CSINPIU;CDES;PARTITO DEMOCRATICO 2013;FORZA ITALIA 2013;LEGA 2013;MOVIMENTO 5 STELLE 2013
12410050140;51014;CHITIGNANO;Chitignano;164;17;4;2;95;69;20;8;96;22;2;2;10;0;3;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;522;187;209;192;204;108;6;79
12410050150;51015;CHIUSI DELLA VERNA;Chiusi della Verna;306;29;5;2;251;146;42;11;291;40;21;12;8;0;8;0;6;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;1197;342;382;450;469;195;20;313
12410050160;51016;CIVITELLA IN VAL DI CHIANA;Civitella in Val di Chiana;1495;86;32;16;1179;670;217;24;1279;116;48;62;34;0;22;0;13;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;5341;1629;1745;2090;1941;1167;42;1529
12410050191;51042;LATERINA PERGINE VALDARNO;Laterina Pergine Valdarno;1079;64;21;22;701;391;157;19;1212;102;80;38;22;0;17;0;4;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;3974;1186;1288;1268;-;-;-;-
12410050230;51023;MONTEMIGNAIO;Montemignaio;112;2;1;0;51;25;26;2;67;7;10;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;307;115;122;104;122;60;1;79
12410050240;51024;MONTERCHI;Monterchi;248;16;11;4;284;123;57;12;225;25;14;7;9;0;4;0;3;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1054;279;304;476;357;257;14;229
12410050250;51025;MONTE SAN SAVINO;Monte San Savino;1324;77;41;16;1127;614;236;62;1153;110;26;114;41;0;23;0;13;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;5037;1458;1568;2039;1823;1272;43;1320
12410050260;51026;MONTEVARCHI;Montevarchi;4084;449;55;42;2091;1456;468;62;3343;392;136;94;72;0;57;0;18;0;0;0;0;0;0;0;0;149;0;0;0;0;0;0;12968;4630;5022;4077;5292;2427;117;3413
12410050270;51027;ORTIGNANO RAGGIOLO;Ortignano Raggiolo;177;6;0;4;89;45;12;7;144;19;4;2;8;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;524;187;206;153;212;94;2;148
12410050300;51030;PIEVE SANTO STEFANO;Pieve Santo Stefano;430;28;7;4;371;132;66;164;475;23;22;44;5;0;5;0;3;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;1799;469;492;733;617;353;25;519
12410050310;51031;POPPI;Poppi;1087;97;33;12;586;335;145;26;776;75;39;35;27;0;8;0;9;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;3334;1229;1304;1092;1397;626;27;861
12410050321;51041;PRATOVECCHIO STIA;Pratovecchio Stia;976;107;27;12;615;329;181;19;817;81;41;16;27;0;20;0;4;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;3308;1122;1203;1144;-;-;-;-
12410050330;51033;SAN GIOVANNI VALDARNO;San Giovanni Valdarno;3384;339;66;34;1189;893;302;62;2385;484;89;84;76;0;46;0;23;0;0;0;0;0;0;0;0;129;0;0;0;0;0;0;9585;3823;4307;2446;4835;1434;55;2119
12410050340;51034;SANSEPOLCRO;Sansepolcro;2543;215;65;33;2080;927;410;231;2030;273;90;115;99;0;49;0;21;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;9280;2856;3129;3648;3701;1944;118;2269
12410050350;51035;SESTINO;Sestino;146;6;3;1;194;97;37;18;165;9;4;4;5;0;3;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;698;156;165;346;212;179;10;227
12410050370;51037;SUBBIANO;Subbiano;924;76;20;4;764;353;162;22;1027;88;47;43;32;0;17;0;5;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;3623;1024;1112;1301;1287;612;33;1147
12410050380;51038;TALLA;Talla;147;7;2;2;87;66;32;6;126;25;16;4;3;0;2;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;533;158;183;191;201;128;6;135
12410050390;51039;TERRANUOVA BRACCIOLINI;Terranuova Bracciolini;2175;173;40;19;1185;812;219;68;1927;228;58;62;74;0;34;0;24;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;7177;2407;2635;2284;2863;1340;46;1997
12420050120;51012;CASTIGLION FIORENTINO;Castiglion Fiorentino;1764;107;26;20;1659;1058;437;66;1770;164;40;181;34;0;43;0;49;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;7498;1917;2081;3220;2295;2038;53;1878
12420050170;51017;CORTONA;Cortona;3513;222;74;49;2869;1684;661;62;2482;368;133;150;90;0;53;0;25;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;12573;3858;4226;5276;5041;2929;139;2877
12420050180;51018;FOIANO DELLA CHIANA;Foiano della Chiana;1445;58;32;15;944;721;232;30;1126;119;38;45;29;0;22;0;10;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;4924;1550;1669;1927;1857;1326;21;1128
12420050210;51021;LUCIGNANO;Lucignano;565;26;14;11;428;270;110;7;458;63;24;20;11;0;16;0;6;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;2055;616;679;815;785;492;21;513
12420050220;51022;MARCIANO DELLA CHIANA;Marciano della Chiana;478;16;2;4;374;329;82;7;523;45;11;26;16;0;12;0;9;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;1950;500;545;792;645;537;11;502
12420750010;52001;ABBADIA SAN SALVATORE;Abbadia San Salvatore;1241;76;23;8;541;296;119;21;880;143;63;26;4;0;12;0;5;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;3510;1348;1491;977;1826;518;23;813
12420750020;52002;ASCIANO;Asciano;1286;88;16;8;648;441;158;30;901;132;54;46;22;0;9;0;8;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;3909;1398;1530;1277;1746;723;26;950
12420750030;52003;BUONCONVENTO;Buonconvento;641;33;6;2;265;217;72;4;383;89;15;31;6;0;4;0;1;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;1796;682;771;558;877;368;11;364
12420750050;52005;CASTELLINA IN CHIANTI;Castellina in Chianti;545;37;8;3;215;144;61;9;321;45;37;5;11;0;4;0;1;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;1474;593;638;429;705;191;20;305
12420750060;52006;CASTELNUOVO BERARDENGA;Castelnuovo Berardenga;1589;209;25;19;802;472;215;35;1186;245;106;73;31;0;25;0;8;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;5092;1842;2087;1524;1974;777;47;1345
12420750070;52007;CASTIGLIONE D'ORCIA;Castiglione d'Orcia;532;39;7;2;194;99;45;10;274;32;21;14;3;0;5;0;3;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;1297;580;612;348;-;-;-;-
12420750080;52008;CETONA;Cetona;563;29;11;4;300;118;58;5;282;48;23;6;3;0;6;0;1;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;1497;607;655;481;767;226;13;328
12420750090;52009;CHIANCIANO TERME;Chianciano Terme;1158;95;21;14;517;367;233;10;944;135;48;23;14;0;13;0;9;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;3677;1288;1423;1127;1551;682;30;1035
12420750100;52010;CHIUSDINO;Chiusdino;364;20;4;3;127;99;33;1;149;27;23;8;4;0;3;0;2;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;889;391;418;260;528;120;5;170
12420750110;52011;CHIUSI;Chiusi;1794;106;41;11;654;387;179;23;1112;205;58;35;31;0;14;0;17;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;4749;1952;2157;1243;2516;646;27;1092
12420750130;52013;GAIOLE IN CHIANTI;Gaiole in Chianti;357;34;6;4;276;163;64;6;293;40;31;15;3;0;7;0;2;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;1323;401;441;509;459;266;10;346
12420750141;52037;MONTALCINO;Montalcino;1120;95;27;11;570;309;97;7;606;99;39;42;4;0;19;0;6;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;3099;1253;1352;983;1227;473;26;594
12420750150;52015;MONTEPULCIANO;Montepulciano;2579;184;80;20;1304;800;396;35;1869;329;119;38;39;0;28;0;22;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;8019;2863;3192;2535;3497;1422;37;2234
12420750160;52016;MONTERIGGIONI;Monteriggioni;2023;239;46;17;786;461;254;34;1352;241;102;70;53;0;17;0;14;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;5777;2325;2566;1535;2342;774;45;1442
12420750170;52017;MONTERONI D'ARBIA;Monteroni d'Arbia;1566;142;69;14;660;416;167;14;1238;217;82;60;20;0;19;0;7;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;4746;1791;2008;1257;-;-;-;-
12420750180;52018;MONTICIANO;Monticiano;251;14;2;1;96;97;31;4;180;29;27;5;4;0;3;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;752;268;297;228;309;113;9;176
12420750190;52019;MURLO;Murlo;394;26;8;8;54;4;193;134;385;61;21;29;7;0;4;0;2;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;1345;436;497;385;508;205;13;381
12420750200;52020;PIANCASTAGNAIO;Piancastagnaio;828;63;15;4;363;219;111;17;546;79;35;18;7;0;2;0;4;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;2345;910;989;710;953;376;10;566
12420750210;52021;PIENZA;Pienza;515;41;7;6;187;114;64;2;265;44;21;9;11;0;1;0;1;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;1308;569;613;367;631;223;8;326
12420750230;52023;RADDA IN CHIANTI;Radda in Chianti;295;20;4;1;152;81;35;6;179;21;6;4;3;0;5;0;1;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;828;320;341;274;353;164;4;190
12420750240;52024;RADICOFANI;Radicofani;187;6;7;3;161;73;37;9;130;18;2;4;3;0;2;0;2;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;653;203;221;280;279;155;3;162
12420750260;52026;RAPOLANO TERME;Rapolano Terme;1067;83;14;9;463;283;112;6;640;99;29;39;11;0;11;0;7;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;2923;1173;1272;864;1459;449;19;588
12420750270;52027;SAN CASCIANO DEI BAGNI;San Casciano dei Bagni;369;18;3;4;156;87;44;5;179;34;8;4;0;0;3;0;1;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;934;394;428;292;456;171;14;189
12420750300;52030;SAN QUIRICO D'ORCIA;San Quirico d'Orcia;600;31;27;2;171;127;36;4;362;28;29;16;2;0;5;0;1;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;1457;660;688;338;-;-;-;-
12420750310;52031;SARTEANO;Sarteano;842;62;7;11;441;260;124;19;593;75;25;20;4;0;11;0;4;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;2555;922;997;844;1161;487;14;649
12420750320;52032;SIENA;Siena;9509;1596;293;164;4500;3246;1790;196;5869;1273;621;551;212;0;119;0;61;0;0;0;0;0;0;0;0;306;0;0;0;0;0;0;30306;11562;12835;9732;11513;5519;331;7047
12420750330;52033;SINALUNGA;Sinalunga;2294;139;42;20;1297;731;310;23;1729;249;51;59;47;0;19;0;12;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;7136;2495;2744;2361;3296;1322;51;1727
12420750340;52034;SOVICILLE;Sovicille;1750;184;29;28;887;495;221;10;1384;239;172;95;19;0;21;0;19;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;5627;1991;2230;1613;2361;865;49;1443
12420750350;52035;TORRITA DI SIENA;Torrita di Siena;1606;75;32;7;604;423;133;11;984;154;28;24;17;0;27;0;12;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;4200;1720;1874;1171;2212;762;25;940
12420750360;52036;TREQUANDA;Trequanda;291;26;2;2;101;60;34;1;176;32;13;8;0;0;3;0;1;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;765;321;353;196;351;107;7;199
12430360010;53001;ARCIDOSSO;Arcidosso;490;40;12;4;494;175;116;11;567;51;49;26;6;0;5;0;4;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;2069;546;597;796;682;358;13;618
12430360020;53002;CAMPAGNATICO;Campagnatico;256;30;21;2;398;193;89;11;253;27;11;42;3;0;5;0;3;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1353;309;336;691;390;340;11;454
12430360021;53003;CAPALBIO;Capalbio;433;77;11;6;502;255;105;6;513;58;14;23;5;0;8;0;5;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;2041;527;585;868;742;534;4;692
12430360030;53004;CASTEL DEL PIANO;Castel del Piano;663;41;22;6;561;216;122;12;519;47;46;62;7;0;20;0;6;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;2371;732;779;911;907;470;21;605
12430360040;53005;CASTELL'AZZARA;Castell'Azzara;240;21;9;2;134;72;36;7;172;19;14;3;4;0;4;0;2;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;752;272;291;249;-;-;-;-
12430360050;53006;CASTIGLIONE DELLA PESCAIA;Castiglione della Pescaia;959;85;19;11;906;587;244;24;1015;95;85;69;7;0;23;0;6;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;4174;1074;1169;1761;1316;1179;28;1257
12430360060;53007;CINIGIANO;Cinigiano;308;24;5;6;354;151;59;12;193;25;20;15;9;0;4;0;2;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;1203;343;368;576;443;320;5;312
12430360070;53008;CIVITELLA PAGANICO;Civitella Paganico;380;61;22;8;427;188;82;13;286;34;14;19;2;0;8;0;4;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;1564;471;505;710;523;404;16;412
12430360080;53009;FOLLONICA;Follonica;3121;318;93;43;2333;1328;495;97;3445;358;191;124;26;0;66;0;51;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;12190;3575;3933;4253;4743;2663;91;3503
12430360090;53010;GAVORRANO;Gavorrano;1214;74;40;15;928;418;166;12;1205;311;67;42;8;0;23;0;6;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;4575;1343;1654;1524;2005;829;21;1318
12430360100;53011;GROSSETO;Grosseto;9634;1344;482;325;9129;4561;2871;296;11804;1242;542;877;169;0;182;0;60;0;0;0;0;0;0;0;0;259;0;0;0;0;0;0;43777;11785;13027;16857;14128;9228;263;15164
12430360110;53012;ISOLA DEL GIGLIO;Isola del Giglio;97;17;13;1;156;104;53;4;166;8;2;5;1;0;22;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;653;128;136;317;138;261;7;166
12430360120;53013;MAGLIANO IN TOSCANA;Magliano in Toscana;511;42;16;7;547;217;108;24;439;54;21;24;9;0;6;0;4;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;2054;576;630;896;703;472;10;673
12430360130;53014;MANCIANO;Manciano;847;76;49;5;923;380;203;22;945;165;66;26;13;0;23;0;7;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;3820;977;1142;1528;1386;860;34;1195
12430360140;53015;MASSA MARITTIMA;Massa Marittima;1372;103;44;16;892;387;155;52;916;139;59;41;11;0;17;0;16;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;4262;1535;1674;1486;2009;769;33;1145
12430360150;53016;MONTE ARGENTARIO;Monte Argentario;1140;183;97;25;1269;1070;311;39;2216;188;39;44;42;0;30;0;7;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;6748;1445;1633;2689;1575;2087;26;2135
12430360151;53027;MONTEROTONDO MARITTIMO;Monterotondo Marittimo;245;16;1;2;91;38;23;3;130;27;23;7;0;0;2;0;14;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;633;264;291;155;313;87;3;143
12430360160;53017;MONTIERI;Montieri;166;8;4;1;96;51;12;4;124;15;13;5;2;0;1;0;10;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;524;179;194;163;278;69;4;98
12430360170;53018;ORBETELLO;Orbetello;1627;242;65;25;1800;1082;520;54;2353;230;82;89;45;0;66;0;6;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;8362;1959;2189;3456;2279;2046;35;2795
12430360180;53019;PITIGLIANO;Pitigliano;512;38;50;4;362;228;111;10;730;69;31;30;7;0;5;0;10;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;2227;604;673;711;769;401;7;819
12430360190;53020;ROCCALBEGNA;Roccalbegna;86;3;8;4;170;53;27;5;108;14;27;7;3;0;5;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;526;101;115;255;134;77;4;118
12430360200;53021;ROCCASTRADA;Roccastrada;1196;116;69;13;1046;396;173;20;1141;141;80;71;10;0;20;0;11;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;4567;1394;1535;1635;2075;905;22;1386
12430360210;53022;SANTA FIORA;Santa Fiora;353;22;11;4;323;123;55;14;353;33;51;8;3;0;7;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;1391;390;423;515;538;255;4;416
12430360220;53023;SCANSANO;Scansano;499;52;13;7;545;208;105;24;480;74;35;25;2;0;3;0;6;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;2131;571;645;882;736;518;15;685
12430360221;53024;SCARLINO;Scarlino;458;43;25;5;484;244;84;7;622;75;36;27;2;0;10;0;8;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;2152;531;606;819;817;524;7;657
12430360230;53025;SEGGIANO;Seggiano;124;6;2;1;129;42;25;2;116;8;7;3;1;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;472;133;141;198;187;92;3;100
12430360231;53028;SEMPRONIANO;Semproniano;151;15;3;2;141;46;34;6;102;17;3;12;1;0;2;0;1;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;548;171;188;227;245;107;1;149
12430360240;53026;SORANO;Sorano;438;37;37;6;397;186;91;26;585;29;23;21;5;0;5;0;4;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;1920;518;547;700;680;362;9;615
12430420030;49003;CAMPO NELL'ELBA;Campo nell'Elba;359;52;6;6;711;382;155;16;630;69;34;21;6;0;15;0;2;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;2484;423;492;1264;-;-;-;-
12430420040;49004;CAPOLIVERI;Capoliveri;322;30;3;5;360;306;110;6;501;47;16;22;4;0;8;0;5;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1751;360;407;782;349;638;18;471
12430420100;49010;MARCIANA;Marciana;166;25;6;3;238;178;62;3;239;38;9;8;4;0;6;0;5;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;997;200;238;481;232;339;12;320
12430420110;49011;MARCIANA MARINA;Marciana Marina;201;36;2;3;185;128;51;8;275;43;12;6;4;0;10;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;975;242;285;372;262;285;6;317
12430420120;49012;PIOMBINO;Piombino;5799;410;90;44;3605;1346;576;62;5273;1063;572;78;37;0;42;0;36;0;0;0;0;0;0;0;0;194;0;0;0;0;0;0;19227;6343;7406;5589;9701;2973;104;5075
12430420130;49013;PORTO AZZURRO;Porto Azzurro;251;38;1;4;423;383;92;8;622;39;24;16;6;0;7;0;4;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1926;294;333;906;374;684;13;630
12430420140;49014;PORTOFERRAIO;Portoferraio;1245;132;15;32;1354;951;316;36;1673;212;104;63;14;0;37;0;7;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;6222;1424;1636;2657;1681;1826;53;1944
12430420155;49021;RIO;Rio;394;41;2;7;286;252;84;14;610;51;21;5;2;0;6;0;3;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;1793;444;495;636;-;-;-;-
13110580030;54003;BETTONA;Bettona;500;32;4;7;638;376;129;6;626;71;42;28;19;5;14;4;0;4;0;0;0;0;0;0;0;20;0;0;0;0;0;0;2525;543;614;1149;668;646;7;761
13110580090;54009;CASTIGLIONE DEL LAGO;Castiglione del Lago;2975;153;35;30;1391;950;405;28;1894;270;135;83;48;18;34;10;0;4;0;0;0;0;0;0;0;89;0;0;0;0;0;0;8552;3193;3463;2774;3813;1532;46;2010
13110580120;54012;CITTA' DELLA PIEVE;Città della Pieve;1539;87;19;12;755;379;158;11;1109;168;82;38;21;9;22;9;0;3;0;0;0;0;0;0;0;59;0;0;0;0;0;0;4480;1657;1825;1303;-;-;-;-
13110580140;54014;COLLAZZONE;Collazzone;415;28;3;7;530;249;106;14;498;26;20;19;9;3;7;2;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;1956;453;479;899;553;468;52;533
13110580150;54015;CORCIANO;Corciano;3185;269;24;50;2259;1169;763;32;3096;388;187;130;132;20;96;27;0;8;0;0;0;0;0;0;0;93;0;0;0;0;0;0;11928;3528;3916;4223;3883;2179;62;3603
13110580170;54017;DERUTA;Deruta;1173;60;21;21;1224;825;270;13;1526;98;60;58;23;15;28;14;0;8;0;0;0;0;0;0;0;42;0;0;0;0;0;0;5479;1275;1373;2332;1422;1356;36;1784
13110580260;54026;MAGIONE;Magione;2285;140;14;19;1714;900;385;25;2035;205;91;84;45;10;49;20;0;5;0;0;0;0;0;0;0;113;0;0;0;0;0;0;8139;2458;2663;3024;3026;1740;51;2164
13110580270;54027;MARSCIANO;Marsciano;2800;146;29;27;2358;1016;537;47;2634;221;278;78;129;8;37;12;0;7;0;0;0;0;0;0;0;92;0;0;0;0;0;0;10456;3002;3223;3958;3965;1891;50;3058
13110580360;54036;PACIANO;Paciano;279;9;1;4;42;43;20;6;128;9;20;5;0;0;4;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;582;293;302;111;333;57;1;126
13110580370;54037;PANICALE;Panicale;1007;65;8;16;532;232;124;6;950;92;26;23;12;6;14;2;0;3;0;0;0;0;0;0;0;37;0;0;0;0;0;0;3155;1096;1188;894;1442;446;14;985
13110580380;54038;PASSIGNANO SUL TRASIMENO;Passignano sul Trasimeno;786;37;14;4;767;385;181;14;729;101;48;43;25;4;18;7;0;2;0;0;0;0;0;0;0;32;0;0;0;0;0;0;3197;841;942;1347;1086;762;16;736
13110580390;54039;PERUGIA;Perugia;24202;2566;378;581;15429;9565;5984;549;21720;3628;1557;1000;1023;115;463;227;0;85;0;0;0;0;0;0;0;771;0;0;0;0;0;0;89843;27727;31355;31527;31321;16798;537;24924
13110580400;54040;PIEGARO;Piegaro;660;15;4;8;365;202;87;4;597;77;20;13;9;8;9;3;0;5;0;0;0;0;0;0;0;26;0;0;0;0;0;0;2112;687;764;658;964;352;8;536
13110580530;54053;TORGIANO;Torgiano;925;66;12;17;803;508;214;22;1008;79;101;34;13;8;21;4;0;1;0;0;0;0;0;0;0;34;0;0;0;0;0;0;3870;1020;1099;1547;1201;903;27;1073
13110580550;54055;TUORO SUL TRASIMENO;Tuoro sul Trasimeno;537;30;4;4;460;203;97;9;529;63;54;25;11;0;13;3;0;1;0;0;0;0;0;0;0;35;0;0;0;0;0;0;2078;575;638;769;809;420;7;541
13120580010;54001;ASSISI;Assisi;3452;244;64;115;3661;2260;810;94;3982;261;176;166;272;36;73;20;0;9;0;0;0;0;0;0;0;103;0;0;0;0;0;0;15798;3875;4136;6825;3934;4198;115;4461
13120580020;54002;BASTIA UMBRA;Bastia Umbra;2880;198;26;47;2494;1546;563;76;3505;205;103;158;112;20;62;23;0;14;0;0;0;0;0;0;0;80;0;0;0;0;0;0;12112;3151;3356;4679;3694;2818;71;3657
13120580040;54004;BEVAGNA;Bevagna;697;53;13;13;662;359;116;10;720;78;21;50;10;10;15;7;0;5;0;0;0;0;0;0;0;35;0;0;0;0;0;0;2874;776;854;1147;877;679;23;791
13120580060;54006;CANNARA;Cannara;558;30;8;5;434;254;132;13;795;112;18;20;15;11;13;4;0;3;0;0;0;0;0;0;0;18;0;0;0;0;0;0;2443;601;713;833;859;507;14;779
13120580070;54007;CASCIA;Cascia;388;35;2;7;470;365;74;9;346;8;3;24;4;6;2;1;0;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1752;432;440;918;356;612;9;435
13120580100;54010;CERRETO DI SPOLETO;Cerreto di Spoleto;121;15;12;5;112;59;16;0;94;1;4;5;1;3;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;454;153;154;187;190;175;3;178
13120580110;54011;CITERNA;Citerna;551;20;5;4;493;213;84;6;504;78;35;11;18;6;7;2;0;2;0;0;0;0;0;0;0;24;0;0;0;0;0;0;2063;580;658;796;797;280;210;513
13120580130;54013;CITTA' DI CASTELLO;Città di Castello;6007;460;185;73;5998;2411;883;103;5487;471;246;178;145;15;109;30;0;17;0;0;0;0;0;0;0;193;0;0;0;0;0;0;23011;6725;7196;9395;-;-;-;-
13120580160;54016;COSTACCIARO;Costacciaro;162;14;1;0;94;69;31;5;267;13;0;2;2;0;6;5;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;677;177;190;199;256;147;5;249
13120580180;54018;FOLIGNO;Foligno;7215;562;78;122;6263;3634;1385;132;8852;1105;314;526;208;39;128;41;0;34;0;0;0;0;0;0;0;267;0;0;0;0;0;0;30905;7977;9082;11414;9321;6576;182;9409
13120580190;54019;FOSSATO DI VICO;Fossato di Vico;356;15;1;1;339;129;38;6;504;10;9;8;5;0;14;7;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1447;373;383;512;488;306;15;435
13120580210;54021;GIANO DELL'UMBRIA;Giano dell'Umbria;351;13;0;8;630;249;77;8;431;37;7;19;5;2;7;2;0;1;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1859;372;409;964;-;-;-;-
13120580220;54022;GUALDO CATTANEO;Gualdo Cattaneo;730;36;7;7;1012;409;141;19;850;42;17;51;23;22;13;3;0;1;0;0;0;0;0;0;0;40;0;0;0;0;0;0;3423;780;822;1581;1088;990;25;953
13120580230;54023;GUALDO TADINO;Gualdo Tadino;1970;91;22;26;1971;1068;318;212;2584;132;32;68;23;10;57;22;0;6;0;0;0;0;0;0;0;47;0;0;0;0;0;0;8659;2109;2241;3569;2560;2106;48;2590
13120580240;54024;GUBBIO;Gubbio;4676;328;120;81;3244;1308;607;70;6862;453;215;178;85;63;73;75;0;16;0;0;0;0;0;0;0;228;0;0;0;0;0;0;18682;5205;5658;5229;7192;2573;81;6297
13120580250;54025;LISCIANO NICCONE;Lisciano Niccone;84;7;0;1;63;33;6;4;92;15;6;5;0;4;1;1;0;2;0;0;0;0;0;0;0;7;0;0;0;0;0;0;331;92;107;106;146;42;1;108
13120580300;54030;MONTEFALCO;Montefalco;730;40;6;7;825;355;125;23;770;72;23;29;11;6;13;5;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;3071;783;855;1328;969;802;15;868
