id,voti,voti_nona,voti_solosindpres,idComune,value,desc,PRO_COM,PRO_COM_T,COMUNE,COMUNE_U,n,idpartizione,nraggrup,nraggrupmacro,nome,nome_breve,nome2,nome_breve2,nome_cand,cognome_cand,data_nascita_cand,luogo_nascita_cand,immagine,blocco_ins
6,10,0,0,158,158,APPIGNANO DEL TRONTO,44005,044005,Appignano del Tronto,APPIGNANO DEL TRONTO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,76,0,0,158,158,APPIGNANO DEL TRONTO,44005,044005,Appignano del Tronto,APPIGNANO DEL TRONTO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,343,0,0,158,158,APPIGNANO DEL TRONTO,44005,044005,Appignano del Tronto,APPIGNANO DEL TRONTO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,2,0,0,159,159,ARQUATA DEL TRONTO,44006,044006,Arquata del Tronto,ARQUATA DEL TRONTO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,0,0,0,159,159,ARQUATA DEL TRONTO,44006,044006,Arquata del Tronto,ARQUATA DEL TRONTO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,9,0,0,159,159,ARQUATA DEL TRONTO,44006,044006,Arquata del Tronto,ARQUATA DEL TRONTO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,332,0,0,159,159,ARQUATA DEL TRONTO,44006,044006,Arquata del Tronto,ARQUATA DEL TRONTO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,5,0,0,159,159,ARQUATA DEL TRONTO,44006,044006,Arquata del Tronto,ARQUATA DEL TRONTO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,34,0,0,159,159,ARQUATA DEL TRONTO,44006,044006,Arquata del Tronto,ARQUATA DEL TRONTO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,141,0,0,159,159,ARQUATA DEL TRONTO,44006,044006,Arquata del Tronto,ARQUATA DEL TRONTO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
6,23,0,0,15,15,GABICCE MARE,41019,041019,Gabicce Mare,GABICCE MARE,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,60,0,0,15,15,GABICCE MARE,41019,041019,Gabicce Mare,GABICCE MARE,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
7,316,0,0,15,15,GABICCE MARE,41019,041019,Gabicce Mare,GABICCE MARE,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,1020,0,0,15,15,GABICCE MARE,41019,041019,Gabicce Mare,GABICCE MARE,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,39,0,0,15,15,GABICCE MARE,41019,041019,Gabicce Mare,GABICCE MARE,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
5,1045,0,0,15,15,GABICCE MARE,41019,041019,Gabicce Mare,GABICCE MARE,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
3,38,0,0,15,15,GABICCE MARE,41019,041019,Gabicce Mare,GABICCE MARE,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
2,83,0,0,160,160,ASCOLI PICENO,44007,044007,Ascoli Piceno,ASCOLI PICENO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,47,0,0,160,160,ASCOLI PICENO,44007,044007,Ascoli Piceno,ASCOLI PICENO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,242,0,0,160,160,ASCOLI PICENO,44007,044007,Ascoli Piceno,ASCOLI PICENO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,14129,0,0,160,160,ASCOLI PICENO,44007,044007,Ascoli Piceno,ASCOLI PICENO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,387,0,0,160,160,ASCOLI PICENO,44007,044007,Ascoli Piceno,ASCOLI PICENO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,1708,0,0,160,160,ASCOLI PICENO,44007,044007,Ascoli Piceno,ASCOLI PICENO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,7070,0,0,160,160,ASCOLI PICENO,44007,044007,Ascoli Piceno,ASCOLI PICENO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,2,0,0,161,161,CARASSAI,44010,044010,Carassai,CARASSAI,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,0,0,0,161,161,CARASSAI,44010,044010,Carassai,CARASSAI,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,11,0,0,161,161,CARASSAI,44010,044010,Carassai,CARASSAI,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,317,0,0,161,161,CARASSAI,44010,044010,Carassai,CARASSAI,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,8,0,0,161,161,CARASSAI,44010,044010,Carassai,CARASSAI,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,40,0,0,161,161,CARASSAI,44010,044010,Carassai,CARASSAI,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,145,0,0,161,161,CARASSAI,44010,044010,Carassai,CARASSAI,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,13,0,0,162,162,CASTEL DI LAMA,44011,044011,Castel di Lama,CASTEL DI LAMA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,18,0,0,162,162,CASTEL DI LAMA,44011,044011,Castel di Lama,CASTEL DI LAMA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,73,0,0,162,162,CASTEL DI LAMA,44011,044011,Castel di Lama,CASTEL DI LAMA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,1757,0,0,162,162,CASTEL DI LAMA,44011,044011,Castel di Lama,CASTEL DI LAMA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,104,0,0,162,162,CASTEL DI LAMA,44011,044011,Castel di Lama,CASTEL DI LAMA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,465,0,0,162,162,CASTEL DI LAMA,44011,044011,Castel di Lama,CASTEL DI LAMA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,1445,0,0,162,162,CASTEL DI LAMA,44011,044011,Castel di Lama,CASTEL DI LAMA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,23,0,0,163,163,CASTIGNANO,44012,044012,Castignano,CASTIGNANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,9,0,0,163,163,CASTIGNANO,44012,044012,Castignano,CASTIGNANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,16,0,0,163,163,CASTIGNANO,44012,044012,Castignano,CASTIGNANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,802,0,0,163,163,CASTIGNANO,44012,044012,Castignano,CASTIGNANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,8,0,0,163,163,CASTIGNANO,44012,044012,Castignano,CASTIGNANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,75,0,0,163,163,CASTIGNANO,44012,044012,Castignano,CASTIGNANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,424,0,0,163,163,CASTIGNANO,44012,044012,Castignano,CASTIGNANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,5,0,0,164,164,CASTORANO,44013,044013,Castorano,CASTORANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,2,0,0,164,164,CASTORANO,44013,044013,Castorano,CASTORANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,13,0,0,164,164,CASTORANO,44013,044013,Castorano,CASTORANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,359,0,0,164,164,CASTORANO,44013,044013,Castorano,CASTORANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,13,0,0,164,164,CASTORANO,44013,044013,Castorano,CASTORANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,107,0,0,164,164,CASTORANO,44013,044013,Castorano,CASTORANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,588,0,0,164,164,CASTORANO,44013,044013,Castorano,CASTORANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,6,0,0,165,165,COLLI DEL TRONTO,44014,044014,Colli del Tronto,COLLI DEL TRONTO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,9,0,0,165,165,COLLI DEL TRONTO,44014,044014,Colli del Tronto,COLLI DEL TRONTO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,13,0,0,165,165,COLLI DEL TRONTO,44014,044014,Colli del Tronto,COLLI DEL TRONTO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,554,0,0,165,165,COLLI DEL TRONTO,44014,044014,Colli del Tronto,COLLI DEL TRONTO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,42,0,0,165,165,COLLI DEL TRONTO,44014,044014,Colli del Tronto,COLLI DEL TRONTO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,92,0,0,165,165,COLLI DEL TRONTO,44014,044014,Colli del Tronto,COLLI DEL TRONTO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,1164,0,0,165,165,COLLI DEL TRONTO,44014,044014,Colli del Tronto,COLLI DEL TRONTO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,1,0,0,166,166,COMUNANZA,44015,044015,Comunanza,COMUNANZA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,4,0,0,166,166,COMUNANZA,44015,044015,Comunanza,COMUNANZA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,22,0,0,166,166,COMUNANZA,44015,044015,Comunanza,COMUNANZA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,851,0,0,166,166,COMUNANZA,44015,044015,Comunanza,COMUNANZA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,8,0,0,166,166,COMUNANZA,44015,044015,Comunanza,COMUNANZA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,87,0,0,166,166,COMUNANZA,44015,044015,Comunanza,COMUNANZA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,561,0,0,166,166,COMUNANZA,44015,044015,Comunanza,COMUNANZA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,1,0,0,167,167,COSSIGNANO,44016,044016,Cossignano,COSSIGNANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,5,0,0,167,167,COSSIGNANO,44016,044016,Cossignano,COSSIGNANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,6,0,0,167,167,COSSIGNANO,44016,044016,Cossignano,COSSIGNANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,277,0,0,167,167,COSSIGNANO,44016,044016,Cossignano,COSSIGNANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,17,0,0,167,167,COSSIGNANO,44016,044016,Cossignano,COSSIGNANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,32,0,0,167,167,COSSIGNANO,44016,044016,Cossignano,COSSIGNANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,239,0,0,167,167,COSSIGNANO,44016,044016,Cossignano,COSSIGNANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,12,0,0,168,168,CUPRA MARITTIMA,44017,044017,Cupra Marittima,CUPRA MARITTIMA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,3,0,0,168,168,CUPRA MARITTIMA,44017,044017,Cupra Marittima,CUPRA MARITTIMA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,38,0,0,168,168,CUPRA MARITTIMA,44017,044017,Cupra Marittima,CUPRA MARITTIMA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,1266,0,0,168,168,CUPRA MARITTIMA,44017,044017,Cupra Marittima,CUPRA MARITTIMA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,35,0,0,168,168,CUPRA MARITTIMA,44017,044017,Cupra Marittima,CUPRA MARITTIMA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,175,0,0,168,168,CUPRA MARITTIMA,44017,044017,Cupra Marittima,CUPRA MARITTIMA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,787,0,0,168,168,CUPRA MARITTIMA,44017,044017,Cupra Marittima,CUPRA MARITTIMA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,14,0,0,169,169,FOLIGNANO,44020,044020,Folignano,FOLIGNANO,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,9,0,0,169,169,FOLIGNANO,44020,044020,Folignano,FOLIGNANO,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,42,0,0,169,169,FOLIGNANO,44020,044020,Folignano,FOLIGNANO,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,2459,0,0,169,169,FOLIGNANO,44020,044020,Folignano,FOLIGNANO,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,54,0,0,169,169,FOLIGNANO,44020,044020,Folignano,FOLIGNANO,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,405,0,0,169,169,FOLIGNANO,44020,044020,Folignano,FOLIGNANO,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,1309,0,0,169,169,FOLIGNANO,44020,044020,Folignano,FOLIGNANO,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
6,25,0,0,16,16,GRADARA,41020,041020,Gradara,GRADARA,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
4,58,0,0,16,16,GRADARA,41020,041020,Gradara,GRADARA,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
7,367,0,0,16,16,GRADARA,41020,041020,Gradara,GRADARA,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,725,0,0,16,16,GRADARA,41020,041020,Gradara,GRADARA,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,17,0,0,16,16,GRADARA,41020,041020,Gradara,GRADARA,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
5,838,0,0,16,16,GRADARA,41020,041020,Gradara,GRADARA,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
3,31,0,0,16,16,GRADARA,41020,041020,Gradara,GRADARA,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
2,0,0,0,170,170,FORCE,44021,044021,Force,FORCE,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,0,0,0,170,170,FORCE,44021,044021,Force,FORCE,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,6,0,0,170,170,FORCE,44021,044021,Force,FORCE,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,138,0,0,170,170,FORCE,44021,044021,Force,FORCE,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,1,0,0,170,170,FORCE,44021,044021,Force,FORCE,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,18,0,0,170,170,FORCE,44021,044021,Force,FORCE,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
8,665,0,0,170,170,FORCE,44021,044021,Force,FORCE,1,0,3,8,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio Mangialardi,Maurizio,Mangialardi,17/11/1964,Ancona,8.png,N
2,31,0,0,171,171,GROTTAMMARE,44023,044023,Grottammare,GROTTAMMARE,7,0,1,2,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola Banzato,Sabrina Paola,Banzato,21/02/1964,Castellanza,2.png,N
3,33,0,0,171,171,GROTTAMMARE,44023,044023,Grottammare,GROTTAMMARE,6,0,2,3,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita Iannetti,Anna Rita,Iannetti,26/08/1953,Brittoli,3.png,N
4,80,0,0,171,171,GROTTAMMARE,44023,044023,Grottammare,GROTTAMMARE,5,0,6,4,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio Pasquinelli,Fabio,Pasquinelli,10/01/1981,Osimo,4.png,N
5,3721,0,0,171,171,GROTTAMMARE,44023,044023,Grottammare,GROTTAMMARE,2,0,7,5,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco Acquaroli,Francesco,Acquaroli,25/09/1974,Macerata,5.png,N
6,273,0,0,171,171,GROTTAMMARE,44023,044023,Grottammare,GROTTAMMARE,4,0,5,6,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto Mancini,Roberto,Mancini,,,6.png,N
7,695,0,0,171,171,GROTTAMMARE,44023,044023,Grottammare,GROTTAMMARE,3,0,4,7,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario Mercorelli,Gian-Mario,Mercorelli,06/02/1973,Macerata,7.png,N
